epoch,step,loss,caption
1,389,0.03623301163315773,a a person practices a salsa dance routine by themselves
1,390,0.016045978292822838,the person jumped with the kick spin.
1,391,0.033491358160972595,a fast pace stepping forward with dribble hands then takes a shot.
1,392,0.010058172978460789,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
1,393,0.0863785445690155,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
1,394,0.03045189380645752,a man is dancing around in a circle.
1,395,0.03887759894132614,"person starts running very quickly while swinging arms right and left in front of him in a very fast, violent manner, then speeding up before stopping."
1,396,0.0035388823598623276,"a person waddles around like a penguin, then waves with their left hand, their right hand, and then a quick wave with both hands."
1,397,0.019939253106713295,a man dancing to salsa music
1,398,0.011113803833723068,a man is holding both arms out and then pulling them back in right to left as if he is transferring something heavy.
1,399,3.2006335258483887,a person runs forwards and comes to a slow stop.
1,400,0.02351784147322178,the person is doing a russian dance
2,401,1.762217402458191,the person jump and punching back and forth at the same time using his left hands nine times and stop.
2,402,0.9078773260116577,"a man is hunched over, and he brings his right hand over to join his left as he makes slow stirring motions."
2,403,2.4586362838745117,coming forward with small dance.
2,404,0.048391737043857574,obstacle courses sometimes require an athlete to run in a backwards motion.
2,405,3.0083096027374268,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
2,406,0.003941788803786039,a person walks forward careful to avoid something that is on the ground.
2,407,0.02567354030907154,the man is dancing using both legs and arms
2,408,2.5153746604919434,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
2,409,0.981154203414917,the person is doing the lambada dance.
2,410,0.02926403097808361,person is doing a dance
2,411,0.03569192811846733,"a person is dancing and moving towards left, raising hands"
2,412,0.01076588872820139,"person does light bouncy jump, skips forward with left leg swinging forward"
2,413,0.9599076509475708,walking forward then the body twirls around fast and keeps walking.
2,414,0.023637112230062485,"a man stands up straight, then lifts both arms up over his head and bats them forward in a tired manner."
2,415,0.04834878817200661,"a person jumps repeatedly, throwing their arms above their head and stretching their legs with each jump."
2,416,0.024185357615351677,"a person lifts his arms up in front of him, then mimics punching the air a few times. he then lowers his arms, and trots in a quick clockwise circle."
2,417,2.829803466796875,a person is dancing while running.
2,418,0.7240638732910156,"this person is walking forward at an easy but steady pace, starting with the right foot and completing 8 steps, ending with the right foot forward."
2,419,0.013526550494134426,the person moves his arms around in a dancing motion.
2,420,0.028951162472367287,"a person walks backwards, lifts their arms up, then down, then up agiain, then bends down, places hands on the ground amd dows a jump on to their knees. then they stamd up and step backwards"
2,421,0.2065204381942749,a person is sprinting fast
2,422,0.03457146883010864,"a person makes slow, wide steps forward."
2,423,0.026481546461582184,a person walks side to side with arms extended as if dancing
2,424,0.026564937084913254,a person picks up a heavy object and throws it with both hands.
2,425,0.0045929960906505585,a person walks forward with stiff legs.
2,426,0.03776639699935913,he does a run on the spot
2,427,0.24697136878967285,a person taking a huge jump forward
2,428,0.04079940542578697,a person appears to be doing a dance.
2,429,0.12034426629543304,a person takes a couple quick steps forward.
2,430,1.8331389427185059,"a person reaches back with their right arm and throws something forward with a lot of force, then they steady themselves to remain balanced."
2,431,1.7209100723266602,a man walks backwards and then makes a large leap forward.
2,432,0.019780920818448067,person moves body in fast turn then rights something out of left hand very fast
2,433,3.454876661300659,dancing backward moving both arms.
2,434,0.05044146254658699,a person practice ballroom dancing by themselves
2,435,0.0948624238371849,a person who is standing with his arms by his sides takes four very slow steps forward.
2,436,0.022931942716240883,a person squats then stands up and dances then spins in a circle while dancing
2,437,0.025805329903960228,rising the hands and like tired.
2,438,0.07450356334447861,a a person practices a salsa dance routine by themselves
2,439,0.021768340840935707,a person who is standing with his hands by his sides takes deliberate steps on a treadmill.
2,440,0.034594740718603134,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern."
2,441,0.048854757100343704,a person squats down and then quickly makes a small jump straight up.
2,442,0.04763960838317871,"a person turns towards to the right, picks up a heavy object and turns and set it down in front of him."
2,443,0.020644327625632286,a person walks forward at a relatively fast pace.
2,444,0.66546231508255,a person run fast across a room
2,445,0.03819539397954941,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
2,446,0.02268736995756626,the man takes a quick step forward starting with his right foot.
2,447,0.09698960930109024,a person walks forward and then starts dancing.
2,448,0.03529781475663185,the person jumped with the kick spin.
2,449,0.4547826647758484,a figure take 2 quick steps forwards
2,450,0.009157547727227211,"a person walks in a slow clockwise circle, stopping in a standing position."
2,451,0.00912027433514595,a person takes a quick step backwards towards their right hand side
2,452,0.01879098452627659,"starting with their right foot, a person sidesteps fast back and forth."
2,453,0.041377078741788864,"person starts running very quickly while swinging arms right and left in front of him in a very fast, violent manner, then speeding up before stopping."
2,454,0.04384641349315643,a person takes a jump rope and starts jumping rope.
2,455,0.036542367190122604,a person holds their arms out and makes steps as if dancing.
2,456,0.023887602612376213,"a person walks forward, then dances backwards and then begins a spin in a clockwise direction with arms raising"
2,457,0.016886288300156593,person walks fast on the spot
2,458,0.03245075047016144,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
2,459,1.9845912456512451,the person took one jump down.
2,460,0.019802100956439972,a person throws an object with a fast arm motion.
2,461,0.013910886831581593,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side."
2,462,0.008373228833079338,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other."
2,463,0.02741726115345955,person bends down and keeps legs straight flowing arms left to right before turning around and doing same back
2,464,0.5264877676963806,"the person steps into a martial arts stance, kicks and thrusts its right leg forward, bring itself back into a martial arts stance."
2,465,0.09967901557683945,a fast limp on the right foot.
2,466,0.015237919054925442,"a person dancing in certain rotating motion, then raising his or her hand up"
2,467,0.4175899624824524,the person is running forward very fast.
2,468,0.02302473410964012,this person holds his arms up as if to dance with a partner.
2,469,0.039489686489105225,a person is performing a dance
2,470,0.016521554440259933,a red and blue stick figure is standing and mimics the “walk like and egyptian” dance.
2,471,0.007643777411431074,"a figure gestures as though it is digging with a shovel. the figure stops dancing around 7 second mark, and seems to place a plant or tree into the hole it has dug."
2,472,0.024749111384153366,person is doing different dance moves
2,473,0.009240727871656418,a person walking in fast pace.
2,474,0.005927659571170807,"person is dancing by bending right arm and right leg lifting and bending at the same time a few times, they repeat this on the left, they jump to the side and kick the left leg back, and then jump to the left"
2,475,0.0355306901037693,a person made a quick jump forward
2,476,0.0065019880421459675,"person squats with both knees bent, bringing hands together at chest, then straightens legs to jump straight upwards but lands slightly to their left considering their beginning position"
2,477,0.044481195509433746,a person who is standing with his hands by his sides takes four slow steps forward.
2,478,0.014992643147706985,this person appears to stumble as if fleftened.
2,479,0.38767680525779724,"a person takes some purposeful and quick strides forward, then starts to slow down."
2,480,0.026742087677121162,person facing forward does 5 small slow steps to the left then 5 slow steps to the  right
2,481,3.009636402130127,the figure appears to step over something with a slightly awkward walk before turning so that we are seeing their back.
2,482,0.03450300171971321,"a man shakes his wrists, jumps backwards with a spin, and then finishes by spreading his arms."
2,483,1.6840152740478516,a person lifting one leg bent at the knee then the other the same way in a fast running in place motion.
2,484,0.059396568685770035,a person doing a jump pose.
2,485,0.03587185963988304,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around."
2,486,1.4353071451187134,"a man is standing up, then bends down to take a big jump forward, leaps forward, and then stands back up straight."
2,487,1.0561504364013672,a person dancing with left arm in the air and bouncing back and forth
2,488,0.02055276371538639,robot turned back and climb on to something and jump started rolling on the ground and stands up.
2,489,0.013350161723792553,a person does broad jumps back and forth with a quick stretch in between jumps.
2,490,0.633404016494751,someone is doing jumping jacks in slow motion.
2,491,0.0327158123254776,the figure takes a few steps forward and does a quick spin (180 degrees) on their left heel and swaying as they step out of the turn.
2,492,1.8731095790863037,a person runs forwards and comes to a slow stop.
2,493,0.04078304395079613,a colorful animated drawing moving around as if it is dancing.
2,494,0.08700061589479446,the person is doing a quick punch kick.
2,495,0.028529858216643333,a person bends forward with left/left hands quickly to touch left/left toes directly in front of hands. a person twists torso left/left with waist fast facing left/left. a person lifts left/left hands fast above left/left shoulder at the same time. a person bends torso left/left hand sides fast facing forward
2,496,0.014174278825521469,a person struggles to hold a heavy object before dropping it.
2,497,0.041529737412929535,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
2,498,0.013242950662970543,a person is dancing quickly and having fun.
2,499,0.02028033696115017,a person is moving around dancing with their arms.
2,500,2.1450390815734863,"a person walks forward then steps to the right with a quick little stutter-step further to right, then immediately to the left and continues to walk in their original path."
2,501,0.08988034725189209,the person is doing a fancy dance.
2,502,1.3480920791625977,"a person walks forward at a leisurely, somewhat slow pace."
2,503,0.023210326209664345,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps."
2,504,0.023763349279761314,a person walks forward at a fast pace with hands moving at the wrist
2,505,0.04388715699315071,a person readies their jump rope and then begins skipping rope.
2,506,0.021004309877753258,"a person jogs forward, does a little dance then jogs back."
2,507,0.025518879294395447,"a person takes slow, wide steps forward."
2,508,0.49129438400268555,a person is running forward at a steady pace.
2,509,0.03608956187963486,a person walking forward in a steady pace
2,510,2.267749547958374,the man is jumping jump
2,511,0.050905242562294006,the person is jumping rope very fast.
2,512,0.020319223403930664,a man is holding both arms out and then pulling them back in right to left as if he is transferring something heavy.
2,513,0.007183879613876343,a person kicking with their right leg twice then kicking once with their left leg in a fast pace.
2,514,0.007081125397235155,"a man dances throwing both arms up, takes a step to the right and then a step to the back whilst continuing to dance with his arms."
2,515,0.025428911671042442,a person walks forward at a slow pace.
2,516,0.0056264204904437065,"a person does jumping jacks, spreading their arms and legs out and in with each jump"
2,517,1.4822419881820679,a person walks forward at fast pace.
2,518,0.03319155052304268,a man does a little dance.
2,519,0.7419391870498657,"imitates a ballet dance. right hand steps behind left, hands cur under than both lifts poisely."
2,520,0.028710205107927322,the person seems to be 'beat boxing' and drops to the ground swinging his left foot over in a circular direction and using that momentum to to propel himself to spin over his right shoulder first then his left so he ends up seated again.
2,521,0.015595683827996254,robot is performing different step of dance and moving left right.
2,522,0.039060842245817184,a person bends over and does a standing jump forward.
2,523,0.017503459006547928,a person scamps around as if doing a victory dance.
2,524,0.07520706206560135,a person walks straight forward at a fast pace.
2,525,0.021325161680579185,the man is doing dance waltz
2,526,0.015383602119982243,"the person does a little side to side dance, barely lifting its legs and bringing them down quickly, while shimmying its shoulders up and down slightly."
2,527,1.5670958757400513,person walks slowly from upper left to bottom right using handrails to steady their steps.
2,528,0.11912510544061661,a person appears to be dancing like a chicken
2,529,0.02067544311285019,a person doing the i'm a little tea pot dance.
2,530,0.005375811364501715,the man raises his hands and waves then fast in the air.
2,531,0.026393387466669083,a person takes three quick steps backward.
2,532,0.03364741429686546,person is dancing arounds arms up.
2,533,0.09854511171579361,a person is doing the waltz dance
2,534,0.014652125537395477,a person takes a quick step forward.
2,535,0.06037389859557152,a person throws their body forward and then to the side in an expressive way
2,536,0.030449312180280685,a fast pace stepping forward with dribble hands then takes a shot.
2,537,1.3447742462158203,person faces forward then jumps to their right then they bend they knees and jump spin twice before standing still
2,538,0.06383578479290009,the person is dancing the cha cha .
2,539,0.0188028272241354,the person is moving someone or hands around dancing.
2,540,0.0482928566634655,a person does a small 180 degree jump turn then turns back around to the front.
2,541,0.020634453743696213,a person does a dance move by twisting to the right and then extending the right arm into the arm.
2,542,0.040269847959280014,"person shakes hands as if playing a drum, it begins fast and ends slow."
2,543,0.01371354516595602,person is slow walking down.
2,544,0.01330740936100483,a man performs one quick jump into the air and lands on his feet.
2,545,0.06591209769248962,the person is walking very slow
2,546,0.010435887612402439,a man is dancing around in a circle.
2,547,0.03227753937244415,a person does tricks while jump roping and then stops
2,548,0.014312423765659332,moving the hips and shoulders side to side making it a little dance.
2,549,0.39550167322158813,a person does a small jump
2,550,0.007161897607147694,"a person waddles around like a penguin, then waves with their left hand, their right hand, and then a quick wave with both hands."
2,551,0.08100104331970215,"a person squats deeply, then swings themselves into a forward leap."
2,552,0.2831576466560364,he does a walk run
2,553,0.017878729850053787,a person is ballroom dancing with someone.
2,554,0.03372831642627716,"a person jumps and spins in place, then when they land they run forward, stop, and run backwards"
2,555,0.05896163359284401,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
2,556,0.08331339806318283,he is jumping very fast.
2,557,0.044382449239492416,a man stands casually with his arms to his sides than takes 4 slow steps backwards starting with his left and then stops.
2,558,0.19840948283672333,a person walks forward really fast.
2,559,0.07772210985422134,"a person takes two slow steps forward, pivots on their right foot 180deg, then takes two more slow steps forward."
2,560,0.04526088759303093,a person jump once on the spot.
2,561,0.008838659152388573,this person is jumping up and down as if to jump rope.
2,562,0.04023250937461853,a man dancing to salsa music
2,563,0.03625374287366867,person is hopping slightly up and down very fast with their hands up in the air
2,564,0.06382741779088974,the person is doing the chicken dance.
2,565,0.06898915767669678,person takes fast steps forwards
2,566,0.0432138554751873,a person walks forward at a steady pace
2,567,0.06164536252617836,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
2,568,0.009258231148123741,"a person does the ""i'm a little teapot"" dance, making a handle with his left arm and a spout with his right arm."
2,569,0.22433824837207794,a person doing a fun dance.
2,570,0.018196985125541687,a person bends down to pick up a heavy item from the ground using both hands and gives it to another person.
2,571,0.05981176719069481,the person is doing awkward arm movements to the head and then down in front.
2,572,0.029310420155525208,the person is  slow punching the air.
2,573,0.14870013296604156,"a person holds their arms in front of them, and makes a quick punch with their left arm."
2,574,0.04119196906685829,"a person walks downstairs, before making a little jump at the bottom."
2,575,0.02464956045150757,"someone starts stumbling towards the left, then starts to stumble in a figure eight position to realign and halt before completing the figure eight."
2,576,1.254294753074646,a person lifts something heavy with their right arm.
2,577,0.049971748143434525,the person was walking really fast.
2,578,0.42572158575057983,someone seems to be dancing
2,579,1.4641408920288086,a person running and then crawling before returning to a run.
2,580,0.015089363791048527,the person walks forward at a steady pace while moving most of their left hand side of their body compared to their right
2,581,0.060938309878110886,the person is standing up. they raise their hands up with fingers spread like jazz hands. hands and hips move back and forth like it is dancing.
2,582,0.018317993730306625,a man walks backwards and the starts jump roping.
2,583,0.06587480753660202,a man walks forward fast.
2,584,0.5070868730545044,a lowers their arms and uses their left and right hands to steady themselves as they walk forward
2,585,0.05092696473002434,a person is dancing and waving their arms
2,586,0.030732369050383568,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line."
2,587,0.47865042090415955,the person took a small jump forward.
2,588,0.023485025390982628,a person is salsa dancing.
2,589,0.045307621359825134,a person is running a steady pace on a treadmill.
2,590,0.03750552237033844,the person is doing a russian dance
2,591,0.03470946103334427,moving fast on the at front
2,592,0.031428974121809006,"a person walked backwards, and grabbed something and start jump"
2,593,0.007571701426059008,he uplift his right hand and moving it fast again and again.
2,594,0.02233547903597355,a person is jogging / walking fast but not running in circles
2,595,0.04786638170480728,"a person walks forward at a slow pace and stops, holding position."
2,596,0.07225260138511658,a person breaks into an enthusiastic dance.
2,597,0.020494405180215836,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
2,598,0.014620235189795494,a person walks with a limp
2,599,0.0201385710388422,a person walks forward fast.
2,600,0.08875859528779984,a person swings their arms and body around as if they are dancing.
3,601,0.01928609609603882,walking forward then the body twirls around fast and keeps walking.
3,602,0.15337932109832764,"a person takes some purposeful and quick strides forward, then starts to slow down."
3,603,0.018690073862671852,a person readies their jump rope and then begins skipping rope.
3,604,0.009171608835458755,rising the hands and like tired.
3,605,0.041401784867048264,this person is jumping up and down as if to jump rope.
3,606,0.06798499822616577,person is hopping slightly up and down very fast with their hands up in the air
3,607,0.5712460279464722,a figure take 2 quick steps forwards
3,608,0.03692155331373215,a person takes three quick steps backward.
3,609,0.01575944572687149,a person is performing a dance
3,610,0.012480750679969788,a fast pace stepping forward with dribble hands then takes a shot.
3,611,0.648364782333374,someone is doing jumping jacks in slow motion.
3,612,0.03801567479968071,a person is jogging / walking fast but not running in circles
3,613,0.03796318545937538,a fast limp on the right foot.
3,614,0.021791812032461166,the man takes a quick step forward starting with his right foot.
3,615,0.034573979675769806,"a person jumps repeatedly, throwing their arms above their head and stretching their legs with each jump."
3,616,0.02293689176440239,a person picks up a heavy object and throws it with both hands.
3,617,2.3288896083831787,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
3,618,0.018801569938659668,"a man stands up straight, then lifts both arms up over his head and bats them forward in a tired manner."
3,619,0.043498408049345016,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern."
3,620,0.008477890864014626,a person takes a quick step backwards towards their right hand side
3,621,0.03809749707579613,a person holds their arms out and makes steps as if dancing.
3,622,0.2042006105184555,a person run fast across a room
3,623,0.015285130590200424,he does a run on the spot
3,624,0.0247835423797369,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
3,625,0.07511436939239502,a person walks forward at a slow pace.
3,626,0.020773274824023247,"a man shakes his wrists, jumps backwards with a spin, and then finishes by spreading his arms."
3,627,0.024314474314451218,a person walks forward and then starts dancing.
3,628,2.474637508392334,"a man is standing up, then bends down to take a big jump forward, leaps forward, and then stands back up straight."
3,629,0.027807803824543953,"a person takes two slow steps forward, pivots on their right foot 180deg, then takes two more slow steps forward."
3,630,0.2700212001800537,a lowers their arms and uses their left and right hands to steady themselves as they walk forward
3,631,1.4248102903366089,a person lifting one leg bent at the knee then the other the same way in a fast running in place motion.
3,632,0.07586251199245453,a person walks with a limp
3,633,0.019163768738508224,the person jumped with the kick spin.
3,634,0.042648714035749435,a a person practices a salsa dance routine by themselves
3,635,0.004188959952443838,a person does broad jumps back and forth with a quick stretch in between jumps.
3,636,0.03670581430196762,a man dancing to salsa music
3,637,0.024506574496626854,a man is dancing around in a circle.
3,638,0.02271062508225441,moving fast on the at front
3,639,1.5896823406219482,person walks slowly from upper left to bottom right using handrails to steady their steps.
3,640,3.0834879875183105,dancing backward moving both arms.
3,641,0.04970112442970276,a person appears to be doing a dance.
3,642,0.010302773676812649,"person is dancing by bending right arm and right leg lifting and bending at the same time a few times, they repeat this on the left, they jump to the side and kick the left leg back, and then jump to the left"
3,643,0.017745861783623695,"a person walks downstairs, before making a little jump at the bottom."
3,644,0.04461263120174408,a person walks forward at a steady pace
3,645,2.391395092010498,"a person reaches back with their right arm and throws something forward with a lot of force, then they steady themselves to remain balanced."
3,646,0.017595497891306877,"a person takes slow, wide steps forward."
3,647,0.014560908079147339,"someone starts stumbling towards the left, then starts to stumble in a figure eight position to realign and halt before completing the figure eight."
3,648,0.047390665858983994,the person is moving someone or hands around dancing.
3,649,0.012770871631801128,the person was walking really fast.
3,650,0.023735444992780685,the person is doing a fancy dance.
3,651,0.03146696835756302,"a person walks forward at a slow pace and stops, holding position."
3,652,2.054792642593384,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
3,653,0.017522668465971947,a person who is standing with his hands by his sides takes four slow steps forward.
3,654,0.009973753243684769,the person is doing a russian dance
3,655,0.01615326479077339,a person is ballroom dancing with someone.
3,656,2.8054099082946777,coming forward with small dance.
3,657,0.07639027386903763,"person squats with both knees bent, bringing hands together at chest, then straightens legs to jump straight upwards but lands slightly to their left considering their beginning position"
3,658,0.8187311291694641,a person taking a huge jump forward
3,659,0.026880357414484024,the man is dancing using both legs and arms
3,660,0.003467108588665724,a person bends forward with left/left hands quickly to touch left/left toes directly in front of hands. a person twists torso left/left with waist fast facing left/left. a person lifts left/left hands fast above left/left shoulder at the same time. a person bends torso left/left hand sides fast facing forward
3,661,0.2707642614841461,a person does a small jump
3,662,1.0783851146697998,a person dancing with left arm in the air and bouncing back and forth
3,663,0.012086374685168266,"a person dancing in certain rotating motion, then raising his or her hand up"
3,664,0.02119480073451996,"a figure gestures as though it is digging with a shovel. the figure stops dancing around 7 second mark, and seems to place a plant or tree into the hole it has dug."
3,665,0.039046913385391235,"a person squats deeply, then swings themselves into a forward leap."
3,666,1.3196083307266235,a person lifts something heavy with their right arm.
3,667,0.008393262512981892,the person seems to be 'beat boxing' and drops to the ground swinging his left foot over in a circular direction and using that momentum to to propel himself to spin over his right shoulder first then his left so he ends up seated again.
3,668,0.6033262610435486,"this person is walking forward at an easy but steady pace, starting with the right foot and completing 8 steps, ending with the right foot forward."
3,669,0.034414567053318024,the man is doing dance waltz
3,670,0.03226399049162865,a person throws an object with a fast arm motion.
3,671,0.041503433138132095,person bends down and keeps legs straight flowing arms left to right before turning around and doing same back
3,672,0.024397825822234154,a person jump once on the spot.
3,673,0.01902778260409832,"a person jumps and spins in place, then when they land they run forward, stop, and run backwards"
3,674,0.014772514812648296,"a man dances throwing both arms up, takes a step to the right and then a step to the back whilst continuing to dance with his arms."
3,675,1.309377908706665,"a person walks forward at a leisurely, somewhat slow pace."
3,676,0.061737556010484695,the person is doing the chicken dance.
3,677,0.0744766891002655,a person walking forward in a steady pace
3,678,0.022719010710716248,the person is  slow punching the air.
3,679,1.7452646493911743,a man walks backwards and then makes a large leap forward.
3,680,0.17587779462337494,a man walks forward fast.
3,681,0.01861388236284256,he is jumping very fast.
3,682,0.1498451679944992,the person took a small jump forward.
3,683,0.07018459588289261,a person made a quick jump forward
3,684,0.05460982769727707,"starting with their right foot, a person sidesteps fast back and forth."
3,685,0.015215536579489708,he uplift his right hand and moving it fast again and again.
3,686,0.02783977799117565,a person practice ballroom dancing by themselves
3,687,0.03677503764629364,"a person is dancing and moving towards left, raising hands"
3,688,0.019018569961190224,a man does a little dance.
3,689,0.04860273748636246,person is slow walking down.
3,690,0.004908711649477482,a person walks forward at a relatively fast pace.
3,691,0.019342944025993347,a person walks forward careful to avoid something that is on the ground.
3,692,1.7914503812789917,a person runs forwards and comes to a slow stop.
3,693,0.030515771359205246,a red and blue stick figure is standing and mimics the “walk like and egyptian” dance.
3,694,2.1403801441192627,the person jump and punching back and forth at the same time using his left hands nine times and stop.
3,695,0.011882573366165161,a man performs one quick jump into the air and lands on his feet.
3,696,0.04146845266222954,a person swings their arms and body around as if they are dancing.
3,697,0.017466096207499504,a person is running a steady pace on a treadmill.
3,698,0.004834303166717291,a person scamps around as if doing a victory dance.
3,699,0.04018259420990944,person is dancing arounds arms up.
3,700,0.010764051228761673,a person does a small 180 degree jump turn then turns back around to the front.
3,701,0.0034936151932924986,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps."
3,702,1.6449438333511353,"a person walks forward then steps to the right with a quick little stutter-step further to right, then immediately to the left and continues to walk in their original path."
3,703,0.026098402217030525,a person breaks into an enthusiastic dance.
3,704,0.07636099308729172,the person is walking very slow
3,705,0.009500149637460709,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around."
3,706,0.026972457766532898,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line."
3,707,0.030762048438191414,the man raises his hands and waves then fast in the air.
3,708,1.563768982887268,the person took one jump down.
3,709,0.10947788506746292,a man stands casually with his arms to his sides than takes 4 slow steps backwards starting with his left and then stops.
3,710,0.059111736714839935,"a person lifts his arms up in front of him, then mimics punching the air a few times. he then lowers his arms, and trots in a quick clockwise circle."
3,711,0.09229792654514313,the person is jumping rope very fast.
3,712,0.010624789632856846,a person walks side to side with arms extended as if dancing
3,713,0.29518234729766846,the person is running forward very fast.
3,714,0.006359526421874762,person facing forward does 5 small slow steps to the left then 5 slow steps to the  right
3,715,0.006165584083646536,a person throws their body forward and then to the side in an expressive way
3,716,1.0454707145690918,a person running and then crawling before returning to a run.
3,717,0.022825533524155617,robot turned back and climb on to something and jump started rolling on the ground and stands up.
3,718,0.011515939608216286,person moves body in fast turn then rights something out of left hand very fast
3,719,0.021157804876565933,"person shakes hands as if playing a drum, it begins fast and ends slow."
3,720,0.015886330977082253,a person takes a jump rope and starts jumping rope.
3,721,0.052858829498291016,"a person walks forward, then dances backwards and then begins a spin in a clockwise direction with arms raising"
3,722,0.005601502954959869,a person bends down to pick up a heavy item from the ground using both hands and gives it to another person.
3,723,0.14344792068004608,a person bends over and does a standing jump forward.
3,724,1.8877956867218018,person faces forward then jumps to their right then they bend they knees and jump spin twice before standing still
3,725,0.022818120196461678,a person walks forward at a fast pace with hands moving at the wrist
3,726,0.0230430718511343,"a person makes slow, wide steps forward."
3,727,0.027903256937861443,person walks fast on the spot
3,728,0.011963926255702972,a person walks forward with stiff legs.
3,729,0.07839863747358322,a person takes a couple quick steps forward.
3,730,0.05143200233578682,a person is doing the waltz dance
3,731,0.020429756492376328,a person struggles to hold a heavy object before dropping it.
3,732,0.02924777753651142,a person is moving around dancing with their arms.
3,733,0.028477754443883896,a person who is standing with his hands by his sides takes deliberate steps on a treadmill.
3,734,0.24888788163661957,a person is sprinting fast
3,735,0.033281419426202774,the person moves his arms around in a dancing motion.
3,736,2.166450262069702,someone seems to be dancing
3,737,0.19164863228797913,a person appears to be dancing like a chicken
3,738,0.02540411427617073,a person is salsa dancing.
3,739,0.07680611312389374,person is doing a dance
3,740,0.1442233920097351,he does a walk run
3,741,0.0356006994843483,"a person jogs forward, does a little dance then jogs back."
3,742,0.028570018708705902,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
3,743,0.15137161314487457,a person squats down and then quickly makes a small jump straight up.
3,744,0.07038462907075882,a person doing the i'm a little tea pot dance.
3,745,0.04771198704838753,a person is dancing and waving their arms
3,746,2.7549855709075928,a person is dancing while running.
3,747,0.019987942650914192,robot is performing different step of dance and moving left right.
3,748,0.04960160702466965,a man is holding both arms out and then pulling them back in right to left as if he is transferring something heavy.
3,749,0.025304364040493965,"a person does jumping jacks, spreading their arms and legs out and in with each jump"
3,750,0.01067426335066557,a person does a dance move by twisting to the right and then extending the right arm into the arm.
3,751,2.6673026084899902,the figure appears to step over something with a slightly awkward walk before turning so that we are seeing their back.
3,752,0.04521285742521286,person takes fast steps forwards
3,753,0.09427966177463531,the person is doing a quick punch kick.
3,754,0.03819861635565758,the person is dancing the cha cha .
3,755,0.18550856411457062,a person doing a fun dance.
3,756,0.02120274491608143,"a person walks in a slow clockwise circle, stopping in a standing position."
3,757,0.03737897425889969,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
3,758,0.032635558396577835,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side."
3,759,0.9117172956466675,"a man is hunched over, and he brings his right hand over to join his left as he makes slow stirring motions."
3,760,0.013869022019207478,"a person waddles around like a penguin, then waves with their left hand, their right hand, and then a quick wave with both hands."
3,761,0.06603597104549408,the person is standing up. they raise their hands up with fingers spread like jazz hands. hands and hips move back and forth like it is dancing.
3,762,0.037586819380521774,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
3,763,0.06549879163503647,a person walks forward really fast.
3,764,0.003043919801712036,a person kicking with their right leg twice then kicking once with their left leg in a fast pace.
3,765,0.11328939348459244,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other."
3,766,0.02505425736308098,the person is doing awkward arm movements to the head and then down in front.
3,767,0.04567687213420868,a person who is standing with his arms by his sides takes four very slow steps forward.
3,768,0.027666347101330757,a man walks backwards and the starts jump roping.
3,769,0.010285855270922184,this person appears to stumble as if fleftened.
3,770,0.009402072988450527,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
3,771,1.3836630582809448,a person walks forward at fast pace.
3,772,0.04365693777799606,this person holds his arms up as if to dance with a partner.
3,773,0.010841771960258484,"a person holds their arms in front of them, and makes a quick punch with their left arm."
3,774,0.03139704093337059,a person walking in fast pace.
3,775,0.011971157044172287,the person walks forward at a steady pace while moving most of their left hand side of their body compared to their right
3,776,0.021239668130874634,a person is dancing quickly and having fun.
